flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,is_anomaly,invalid_flight_id
UK185,Vistara,DEL,MAA,2026-04-20T07:31:41.703Z,2026-04-20T08:48:41.703Z,1899-12-31 01:17:00.0000000,77,DEL - MAA,false,false
AI062,Air India,MAA,DEL,2026-04-20T06:49:41.701Z,2026-04-20T07:25:41.701Z,1899-12-31 00:36:00.0000000,36,MAA - DEL,false,false
SJ127,SpiceJet,BOM,DEL,2026-04-20T01:21:41.702Z,2026-04-20T03:58:41.702Z,1899-12-31 02:37:00.0000000,157,BOM - DEL,false,false
UK146,Vistara,BOM,MAA,2026-04-19T21:40:41.703Z,2026-04-20T00:08:41.703Z,1899-12-31 02:28:00.0000000,148,BOM - MAA,false,false
AI071,Air India,BOM,MAA,2026-04-19T19:55:41.702Z,2026-04-19T22:58:41.702Z,1899-12-31 03:03:00.0000000,183,BOM - MAA,false,false
UK007,Vistara,DEL,HYD,2026-04-19T18:50:41.701Z,2026-04-19T21:04:41.701Z,1899-12-31 02:14:00.0000000,134,DEL - HYD,false,false
6F127,IndiGo,HYD,BOM,2026-04-19T18:27:41.702Z,2026-04-19T22:28:41.702Z,1899-12-31 04:01:00.0000000,241,HYD - BOM,false,false
6F085,IndiGo,HYD,MAA,2026-04-19T17:32:41.702Z,2026-04-19T19:32:42.000Z,1899-12-31 02:00:00.2980000,120,HYD - MAA,false,false
6F224,IndiGo,DEL,MAA,2026-04-19T16:53:41.704Z,2026-04-19T18:52:41.704Z,1899-12-31 01:59:00.0000000,119,DEL - MAA,false,false
6F140,IndiGo,CCU,HYD,2026-04-19T16:30:41.702Z,2026-04-19T18:21:41.702Z,1899-12-31 01:51:00.0000000,111,CCU - HYD,false,false
UK190,Vistara,DEL,BLR,2026-04-19T15:49:41.703Z,2026-04-19T18:53:41.703Z,1899-12-31 03:04:00.0000000,184,DEL - BLR,false,false
AI225,Air India,BOM,BLR,2026-04-19T15:05:41.703Z,2026-04-19T16:01:41.703Z,1899-12-31 00:56:00.0000000,56,BOM - BLR,false,false
SJ050,SpiceJet,HYD,CCU,2026-04-19T11:24:41.701Z,2026-04-19T12:03:41.701Z,1899-12-31 00:39:00.0000000,39,HYD - CCU,false,false
AI086,Air India,CCU,HYD,2026-04-19T07:13:41.702Z,2026-04-19T10:09:41.702Z,1899-12-31 02:56:00.0000000,176,CCU - HYD,false,false
6F263,Unknown,DEL,HYD,2026-04-19T07:07:41.703Z,2026-04-19T08:30:41.703Z,1899-12-31 01:23:00.0000000,83,DEL - HYD,false,false
SJ014,SpiceJet,BOM,HYD,2026-04-19T05:40:41.701Z,2026-04-19T06:39:41.701Z,1899-12-31 00:59:00.0000000,59,BOM - HYD,false,false
SJ045,SpiceJet,DEL,MAA,2026-04-19T04:16:41.701Z,2026-04-19T09:03:41.701Z,1899-12-31 04:47:00.0000000,287,DEL - MAA,false,false
SJ213,SpiceJet,BOM,CCU,2026-04-19T01:19:41.703Z,2026-04-19T04:48:41.703Z,1899-12-31 03:29:00.0000000,209,BOM - CCU,false,false
6F136,IndiGo,CCU,DEL,2026-04-18T20:24:41.702Z,2026-04-18T21:01:41.702Z,1899-12-31 00:37:00.0000000,37,CCU - DEL,false,false
UK006,Vistara,MAA,CCU,2026-04-18T20:16:41.701Z,2026-04-18T21:55:41.701Z,1899-12-31 01:39:00.0000000,99,MAA - CCU,false,false
6F035,IndiGo,CCU,HYD,2026-04-18T19:16:41.701Z,2026-04-18T23:40:41.701Z,1899-12-31 04:24:00.0000000,264,CCU - HYD,false,false
AI050,Air India,BLR,BOM,2026-04-18T17:07:41.701Z,2026-04-18T19:42:41.701Z,1899-12-31 02:35:00.0000000,155,BLR - BOM,false,false
6F027,IndiGo,BLR,DEL,2026-04-18T16:52:41.701Z,2026-04-18T18:21:41.701Z,1899-12-31 01:29:00.0000000,89,BLR - DEL,false,false
AI016,Air India,BOM,CCU,2026-04-18T14:15:41.701Z,2026-04-18T18:38:41.701Z,1899-12-31 04:23:00.0000000,263,BOM - CCU,false,false
SJ224,SpiceJet,DEL,MAA,2026-04-18T12:41:41.703Z,2026-04-18T15:33:41.703Z,1899-12-31 02:52:00.0000000,172,DEL - MAA,false,false
AI170,Air India,HYD,DEL,2026-04-18T11:27:41.703Z,2026-04-18T15:50:41.703Z,1899-12-31 04:23:00.0000000,263,HYD - DEL,false,false
6F138,IndiGo,HYD,BLR,2026-04-18T09:49:41.702Z,2026-04-18T12:53:41.702Z,1899-12-31 03:04:00.0000000,184,HYD - BLR,false,false
SJ128,SpiceJet,CCU,BLR,2026-04-18T07:39:41.702Z,2026-04-18T10:42:41.702Z,1899-12-31 03:03:00.0000000,183,CCU - BLR,false,false
AI104,Air India,MAA,HYD,2026-04-18T07:35:41.702Z,2026-04-18T09:20:41.702Z,1899-12-31 01:45:00.0000000,105,MAA - HYD,false,false
6F060,IndiGo,DEL,BLR,2026-04-18T05:29:41.701Z,2026-04-18T07:29:42.000Z,1899-12-31 02:00:00.2990000,120,DEL - BLR,false,false
UK032,Vistara,BLR,BOM,2026-04-18T03:31:41.701Z,2026-04-18T07:28:41.701Z,1899-12-31 03:57:00.0000000,237,BLR - BOM,false,false
6F247,IndiGo,DEL,HYD,2026-04-18T01:27:41.702Z,2026-04-18T02:45:41.702Z,1899-12-31 01:18:00.0000000,78,DEL - HYD,false,false
SJ223,SpiceJet,HYD,MAA,2026-04-17T23:54:41.703Z,2026-04-18T01:08:41.703Z,1899-12-31 01:14:00.0000000,74,HYD - MAA,false,false
AI214,Air India,CCU,DEL,2026-04-17T22:23:41.703Z,2026-04-18T02:49:41.703Z,1899-12-31 04:26:00.0000000,266,CCU - DEL,false,false
UK114,Vistara,HYD,CCU,2026-04-17T22:10:41.702Z,2026-04-17T23:58:41.702Z,1899-12-31 01:48:00.0000000,108,HYD - CCU,false,false
UK180,Vistara,CCU,MAA,2026-04-17T21:18:41.703Z,2026-04-17T23:29:41.703Z,1899-12-31 02:11:00.0000000,131,CCU - MAA,false,false
UK230,Vistara,BLR,BOM,2026-04-17T20:02:41.704Z,2026-04-17T21:35:41.704Z,1899-12-31 01:33:00.0000000,93,BLR - BOM,false,false
SJ041,SpiceJet,CCU,HYD,2026-04-17T18:24:41.701Z,2026-04-17T22:59:41.701Z,1899-12-31 04:35:00.0000000,275,CCU - HYD,false,false
6F207,IndiGo,BOM,HYD,2026-04-17T16:59:41.703Z,2026-04-17T21:00:41.703Z,1899-12-31 04:01:00.0000000,241,BOM - HYD,false,false
SJ177,SpiceJet,BOM,CCU,2026-04-17T13:04:41.703Z,2026-04-17T17:37:41.703Z,1899-12-31 04:33:00.0000000,273,BOM - CCU,false,false
6F251,Unknown,DEL,BLR,2026-04-20T22:56:41.703Z,2026-04-20T23:37:41.703Z,1899-12-31 00:41:00.0000000,41,DEL - BLR,false,false
UK036,Vistara,CCU,BLR,2026-04-20T19:48:41.701Z,2026-04-21T00:12:41.701Z,1899-12-31 04:24:00.0000000,264,CCU - BLR,false,false
6F149,IndiGo,BLR,CCU,2026-04-20T17:57:41.703Z,2026-04-20T20:42:41.703Z,1899-12-31 02:45:00.0000000,165,BLR - CCU,false,false
UK153,Vistara,CCU,HYD,2026-04-20T16:52:41.703Z,2026-04-20T20:53:41.703Z,1899-12-31 04:01:00.0000000,241,CCU - HYD,false,false
6F097,IndiGo,BLR,BOM,2026-04-20T15:32:41.702Z,2026-04-20T16:49:41.702Z,1899-12-31 01:17:00.0000000,77,BLR - BOM,false,false
UK189,Vistara,BLR,MAA,2026-04-20T15:07:41.703Z,2026-04-20T18:51:41.703Z,1899-12-31 03:44:00.0000000,224,BLR - MAA,false,false
6F254,Unknown,MAA,BLR,2026-04-20T14:26:41.703Z,2026-04-20T18:01:41.703Z,1899-12-31 03:35:00.0000000,215,MAA - BLR,false,false
AI091,Air India,CCU,MAA,2026-04-20T10:52:41.702Z,2026-04-20T15:15:41.702Z,1899-12-31 04:23:00.0000000,263,CCU - MAA,false,false
UK040,Vistara,HYD,CCU,2026-04-20T09:15:41.701Z,2026-04-20T10:32:41.701Z,1899-12-31 01:17:00.0000000,77,HYD - CCU,false,false
UK154,Vistara,MAA,HYD,2026-04-20T04:00:41.703Z,2026-04-20T07:57:41.703Z,1899-12-31 03:57:00.0000000,237,MAA - HYD,false,false
UK008,Vistara,CCU,BLR,2026-04-20T03:57:41.701Z,2026-04-20T04:34:41.701Z,1899-12-31 00:37:00.0000000,37,CCU - BLR,false,false
SJ169,SpiceJet,BOM,MAA,2026-04-20T03:10:41.703Z,2026-04-20T07:56:41.703Z,1899-12-31 04:46:00.0000000,286,BOM - MAA,false,false
UK188,Vistara,MAA,BLR,2026-04-20T02:55:41.703Z,2026-04-20T03:44:41.703Z,1899-12-31 00:49:00.0000000,49,MAA - BLR,false,false
AI102,Air India,CCU,BLR,2026-04-20T00:17:41.702Z,2026-04-20T05:08:41.702Z,1899-12-31 04:51:00.0000000,291,CCU - BLR,false,false
UK158,Vistara,BOM,MAA,2026-04-19T20:49:41.703Z,2026-04-19T21:22:41.703Z,1899-12-31 00:33:00.0000000,33,BOM - MAA,false,false
AI241,Air India,HYD,BLR,2026-04-19T20:11:41.704Z,2026-04-19T22:18:41.704Z,1899-12-31 02:07:00.0000000,127,HYD - BLR,false,false
SJ084,SpiceJet,HYD,MAA,2026-04-19T18:31:41.702Z,2026-04-19T19:30:41.702Z,1899-12-31 00:59:00.0000000,59,HYD - MAA,false,false
SJ243,SpiceJet,BLR,DEL,2026-04-19T18:17:41.704Z,2026-04-19T23:03:41.704Z,1899-12-31 04:46:00.0000000,286,BLR - DEL,false,false
AI010,Air India,BOM,HYD,2026-04-19T15:00:41.701Z,2026-04-19T19:48:41.701Z,1899-12-31 04:48:00.0000000,288,BOM - HYD,false,false
SJ038,SpiceJet,BLR,DEL,2026-04-19T14:57:41.701Z,2026-04-19T17:46:41.701Z,1899-12-31 02:49:00.0000000,169,BLR - DEL,false,false
AI073,Air India,BOM,BLR,2026-04-19T14:08:41.702Z,2026-04-19T16:10:41.702Z,1899-12-31 02:02:00.0000000,122,BOM - BLR,false,false
UK058,Vistara,MAA,BOM,2026-04-19T13:46:41.701Z,2026-04-19T17:04:41.701Z,1899-12-31 03:18:00.0000000,198,MAA - BOM,false,false
SJ238,SpiceJet,MAA,BLR,2026-04-19T11:41:41.704Z,2026-04-19T15:39:41.704Z,1899-12-31 03:58:00.0000000,238,MAA - BLR,false,false
UK184,Vistara,MAA,HYD,2026-04-19T10:49:41.703Z,2026-04-19T13:00:41.703Z,1899-12-31 02:11:00.0000000,131,MAA - HYD,false,false
UK024,Vistara,MAA,BLR,2026-04-19T08:29:41.701Z,2026-04-19T13:29:41.701Z,1899-12-31 05:00:00.0000000,300,MAA - BLR,false,false
SJ122,SpiceJet,CCU,BOM,2026-04-19T05:22:41.702Z,2026-04-19T10:09:41.702Z,1899-12-31 04:47:00.0000000,287,CCU - BOM,false,false
SJ026,SpiceJet,CCU,MAA,2026-04-19T05:22:41.701Z,2026-04-19T09:40:41.701Z,1899-12-31 04:18:00.0000000,258,CCU - MAA,false,false
AI106,Air India,HYD,BLR,2026-04-19T02:07:41.702Z,2026-04-19T03:20:41.702Z,1899-12-31 01:13:00.0000000,73,HYD - BLR,false,false
6F087,IndiGo,DEL,HYD,2026-04-18T23:24:41.702Z,2026-04-19T03:10:41.702Z,1899-12-31 03:46:00.0000000,226,DEL - HYD,false,false
UK081,Unknown,BLR,DEL,2026-04-18T22:00:41.702Z,2026-04-18T23:00:41.702Z,1899-12-31 01:00:00.0000000,60,BLR - DEL,false,false
AI209,Air India,BLR,CCU,2026-04-18T17:25:41.703Z,2026-04-18T18:37:41.703Z,1899-12-31 01:12:00.0000000,72,BLR - CCU,false,false
AI011,Air India,CCU,BOM,2026-04-18T16:58:41.701Z,2026-04-18T21:01:41.701Z,1899-12-31 04:03:00.0000000,243,CCU - BOM,false,false
6F055,IndiGo,DEL,CCU,2026-04-18T16:21:41.701Z,2026-04-18T18:49:41.701Z,1899-12-31 02:28:00.0000000,148,DEL - CCU,false,false
SJ126,SpiceJet,DEL,BLR,2026-04-18T13:47:41.702Z,2026-04-18T16:31:41.702Z,1899-12-31 02:44:00.0000000,164,DEL - BLR,false,false
AI018,Air India,BOM,CCU,2026-04-18T13:12:41.701Z,2026-04-18T18:04:41.701Z,1899-12-31 04:52:00.0000000,292,BOM - CCU,false,false
UK038,Vistara,MAA,CCU,2026-04-18T12:22:41.701Z,2026-04-18T15:31:41.701Z,1899-12-31 03:09:00.0000000,189,MAA - CCU,false,false
6F124,IndiGo,BLR,BOM,2026-04-18T10:47:41.702Z,2026-04-18T15:21:41.702Z,1899-12-31 04:34:00.0000000,274,BLR - BOM,false,false
6F048,IndiGo,HYD,DEL,2026-04-18T10:27:41.701Z,2026-04-18T11:18:41.701Z,1899-12-31 00:51:00.0000000,51,HYD - DEL,false,false
AI156,Air India,CCU,BOM,2026-04-18T07:39:41.703Z,2026-04-18T09:22:41.703Z,1899-12-31 01:43:00.0000000,103,CCU - BOM,false,false
AI167,Air India,BLR,DEL,2026-04-18T06:43:41.703Z,2026-04-18T11:10:41.703Z,1899-12-31 04:27:00.0000000,267,BLR - DEL,false,false
UK214,Vistara,HYD,DEL,2026-04-18T05:30:41.704Z,2026-04-18T09:10:41.704Z,1899-12-31 03:40:00.0000000,220,HYD - DEL,false,false
UK019,Vistara,BOM,HYD,2026-04-18T03:41:41.701Z,2026-04-18T04:35:41.701Z,1899-12-31 00:54:00.0000000,54,BOM - HYD,false,false
SJ100,SpiceJet,MAA,BLR,2026-04-18T03:28:41.702Z,2026-04-18T06:50:41.702Z,1899-12-31 03:22:00.0000000,202,MAA - BLR,false,false
AI121,Air India,HYD,MAA,2026-04-18T02:42:41.702Z,2026-04-18T06:11:41.702Z,1899-12-31 03:29:00.0000000,209,HYD - MAA,false,false
SJ129,SpiceJet,CCU,BOM,2026-04-18T01:48:41.702Z,2026-04-18T05:48:41.702Z,1899-12-31 04:00:00.0000000,240,CCU - BOM,false,false
6F231,IndiGo,HYD,MAA,2026-04-18T01:16:41.704Z,2026-04-18T05:43:41.704Z,1899-12-31 04:27:00.0000000,267,HYD - MAA,false,false
SJ095,SpiceJet,DEL,MAA,2026-04-17T20:09:41.702Z,2026-04-17T23:13:41.702Z,1899-12-31 03:04:00.0000000,184,DEL - MAA,false,false
SJ145,SpiceJet,BLR,HYD,2026-04-17T17:41:41.702Z,2026-04-17T20:38:41.702Z,1899-12-31 02:57:00.0000000,177,BLR - HYD,false,false
6F239,IndiGo,CCU,BOM,2026-04-17T15:24:41.704Z,2026-04-17T17:37:41.704Z,1899-12-31 02:13:00.0000000,133,CCU - BOM,false,false
AI153,Air India,BOM,CCU,2026-04-17T15:02:41.703Z,2026-04-17T16:30:41.703Z,1899-12-31 01:28:00.0000000,88,BOM - CCU,false,false
AI075,Air India,CCU,DEL,2026-04-17T13:51:41.702Z,2026-04-17T16:49:41.702Z,1899-12-31 02:58:00.0000000,178,CCU - DEL,false,false
UK062,Vistara,HYD,DEL,2026-04-17T12:33:41.701Z,2026-04-17T15:35:41.701Z,1899-12-31 03:02:00.0000000,182,HYD - DEL,false,false
SJ149,SpiceJet,HYD,MAA,2026-04-20T21:20:41.702Z,2026-04-20T23:20:42.000Z,1899-12-31 02:00:00.2980000,120,HYD - MAA,false,false
AI132,Air India,BLR,BOM,2026-04-20T19:32:41.702Z,2026-04-20T21:41:41.702Z,1899-12-31 02:09:00.0000000,129,BLR - BOM,false,false
6F043,IndiGo,BOM,HYD,2026-04-20T17:17:41.701Z,2026-04-20T18:43:41.701Z,1899-12-31 01:26:00.0000000,86,BOM - HYD,false,false
UK131,Vistara,BOM,DEL,2026-04-20T15:33:41.702Z,2026-04-20T19:39:41.702Z,1899-12-31 04:06:00.0000000,246,BOM - DEL,false,false
6F152,IndiGo,CCU,DEL,2026-04-20T15:21:41.703Z,2026-04-20T17:25:41.703Z,1899-12-31 02:04:00.0000000,124,CCU - DEL,false,false
SJ142,SpiceJet,CCU,BOM,2026-04-20T15:14:41.702Z,2026-04-20T16:56:41.702Z,1899-12-31 01:42:00.0000000,102,CCU - BOM,false,false
AI094,Air India,DEL,BLR,2026-04-20T14:44:41.702Z,2026-04-20T15:44:42.000Z,1899-12-31 01:00:00.2980000,60,DEL - BLR,false,false
6F129,IndiGo,DEL,CCU,2026-04-20T14:28:41.702Z,2026-04-20T16:47:41.702Z,1899-12-31 02:19:00.0000000,139,DEL - CCU,false,false
6F051,IndiGo,BLR,BOM,2026-04-20T13:58:41.701Z,2026-04-20T15:58:41.701Z,1899-12-31 02:00:00.0000000,120,BLR - BOM,false,false
UK156,Vistara,MAA,BLR,2026-04-20T11:50:41.703Z,2026-04-20T15:54:41.703Z,1899-12-31 04:04:00.0000000,244,MAA - BLR,false,false
6F018,IndiGo,DEL,BLR,2026-04-20T10:57:41.701Z,2026-04-20T11:43:41.701Z,1899-12-31 00:46:00.0000000,46,DEL - BLR,false,false
6F091,IndiGo,BLR,CCU,2026-04-20T10:10:41.702Z,2026-04-20T11:36:41.702Z,1899-12-31 01:26:00.0000000,86,BLR - CCU,false,false
SJ052,SpiceJet,MAA,BLR,2026-04-20T08:20:41.701Z,2026-04-20T09:57:41.701Z,1899-12-31 01:37:00.0000000,97,MAA - BLR,false,false
AI047,Unknown,CCU,MAA,2026-04-20T06:36:41.701Z,2026-04-20T07:23:41.701Z,1899-12-31 00:47:00.0000000,47,CCU - MAA,false,false
AI012,Air India,BOM,CCU,2026-04-20T05:44:41.701Z,2026-04-20T09:47:41.701Z,1899-12-31 04:03:00.0000000,243,BOM - CCU,false,false
UK203,Vistara,BLR,HYD,2026-04-20T04:12:41.703Z,2026-04-20T05:24:41.703Z,1899-12-31 01:12:00.0000000,72,BLR - HYD,false,false
UK051,Vistara,HYD,DEL,2026-04-20T03:55:41.701Z,2026-04-20T06:55:41.701Z,1899-12-31 03:00:00.0000000,180,HYD - DEL,false,false
SJ114,SpiceJet,HYD,DEL,2026-04-19T22:42:41.702Z,2026-04-20T02:02:41.702Z,1899-12-31 03:20:00.0000000,200,HYD - DEL,false,false
UK041,Vistara,HYD,MAA,2026-04-19T22:37:41.701Z,2026-04-19T23:44:41.701Z,1899-12-31 01:07:00.0000000,67,HYD - MAA,false,false
6F113,IndiGo,BOM,CCU,2026-04-19T21:04:41.702Z,2026-04-20T01:30:41.702Z,1899-12-31 04:26:00.0000000,266,BOM - CCU,false,false
6F003,IndiGo,HYD,BOM,2026-04-19T20:06:41.700Z,2026-04-19T23:13:41.700Z,1899-12-31 03:07:00.0000000,187,HYD - BOM,false,false
SJ134,SpiceJet,BOM,CCU,2026-04-19T19:58:41.702Z,2026-04-20T00:15:41.702Z,1899-12-31 04:17:00.0000000,257,BOM - CCU,false,false
UK123,Vistara,BOM,DEL,2026-04-19T17:24:41.702Z,2026-04-19T20:18:41.702Z,1899-12-31 02:54:00.0000000,174,BOM - DEL,false,false
AI248,Air India,CCU,DEL,2026-04-19T15:17:41.704Z,2026-04-19T16:35:41.704Z,1899-12-31 01:18:00.0000000,78,CCU - DEL,false,false
UK155,Vistara,MAA,HYD,2026-04-19T14:34:41.703Z,2026-04-19T18:37:41.703Z,1899-12-31 04:03:00.0000000,243,MAA - HYD,false,false
AI181,Air India,MAA,HYD,2026-04-19T13:29:41.703Z,2026-04-19T16:55:41.703Z,1899-12-31 03:26:00.0000000,206,MAA - HYD,false,false
6F211,IndiGo,MAA,BLR,2026-04-19T11:29:41.703Z,2026-04-19T16:20:41.703Z,1899-12-31 04:51:00.0000000,291,MAA - BLR,false,false
SJ199,SpiceJet,HYD,BOM,2026-04-19T11:29:41.703Z,2026-04-19T13:59:41.703Z,1899-12-31 02:30:00.0000000,150,HYD - BOM,false,false
AI207,Air India,BOM,MAA,2026-04-19T08:24:41.703Z,2026-04-19T11:23:41.703Z,1899-12-31 02:59:00.0000000,179,BOM - MAA,false,false
SJ168,SpiceJet,CCU,BOM,2026-04-19T08:17:41.703Z,2026-04-19T12:29:41.703Z,1899-12-31 04:12:00.0000000,252,CCU - BOM,false,false
UK022,Vistara,DEL,HYD,2026-04-19T06:22:41.701Z,2026-04-19T10:59:41.701Z,1899-12-31 04:37:00.0000000,277,DEL - HYD,false,false
AI023,Air India,HYD,BLR,2026-04-19T06:10:41.701Z,2026-04-19T09:35:41.701Z,1899-12-31 03:25:00.0000000,205,HYD - BLR,false,false
SJ245,SpiceJet,BOM,DEL,2026-04-19T06:07:41.704Z,2026-04-19T09:39:41.704Z,1899-12-31 03:32:00.0000000,212,BOM - DEL,false,false
UK201,Vistara,HYD,BOM,2026-04-19T04:29:41.703Z,2026-04-19T06:42:41.703Z,1899-12-31 02:13:00.0000000,133,HYD - BOM,false,false
AI143,Air India,CCU,DEL,2026-04-19T03:58:41.702Z,2026-04-19T04:36:41.702Z,1899-12-31 00:38:00.0000000,38,CCU - DEL,false,false
6F067,IndiGo,MAA,BLR,2026-04-19T02:59:41.701Z,2026-04-19T06:02:41.701Z,1899-12-31 03:03:00.0000000,183,MAA - BLR,false,false
SJ246,SpiceJet,BOM,DEL,2026-04-19T02:47:41.704Z,2026-04-19T03:47:42.000Z,1899-12-31 01:00:00.2960000,60,BOM - DEL,false,false
UK172,Vistara,DEL,BOM,2026-04-19T02:20:41.703Z,2026-04-19T05:21:41.703Z,1899-12-31 03:01:00.0000000,181,DEL - BOM,false,false
SJ139,SpiceJet,DEL,BLR,2026-04-19T02:20:41.702Z,2026-04-19T06:02:41.702Z,1899-12-31 03:42:00.0000000,222,DEL - BLR,false,false
SJ195,SpiceJet,BOM,CCU,2026-04-18T20:41:41.703Z,2026-04-18T23:54:41.703Z,1899-12-31 03:13:00.0000000,193,BOM - CCU,false,false
AI131,Air India,MAA,BOM,2026-04-18T19:55:41.702Z,2026-04-18T22:35:41.702Z,1899-12-31 02:40:00.0000000,160,MAA - BOM,false,false
SJ066,SpiceJet,HYD,CCU,2026-04-18T17:47:41.701Z,2026-04-18T19:03:41.701Z,1899-12-31 01:16:00.0000000,76,HYD - CCU,false,false
UK182,Vistara,HYD,CCU,2026-04-18T14:19:41.703Z,2026-04-18T18:25:41.703Z,1899-12-31 04:06:00.0000000,246,HYD - CCU,false,false
AI074,Air India,CCU,BOM,2026-04-18T12:03:41.702Z,2026-04-18T12:50:41.702Z,1899-12-31 00:47:00.0000000,47,CCU - BOM,false,false
UK016,Vistara,DEL,CCU,2026-04-18T10:42:41.701Z,2026-04-18T11:22:41.701Z,1899-12-31 00:40:00.0000000,40,DEL - CCU,false,false
AI117,Air India,HYD,BLR,2026-04-18T08:18:41.702Z,2026-04-18T10:09:41.702Z,1899-12-31 01:51:00.0000000,111,HYD - BLR,false,false
6F267,Unknown,DEL,MAA,2026-04-18T07:56:41.703Z,2026-04-18T11:49:41.703Z,1899-12-31 03:53:00.0000000,233,DEL - MAA,false,false
AI063,Air India,HYD,BLR,2026-04-18T07:03:41.701Z,2026-04-18T11:26:41.701Z,1899-12-31 04:23:00.0000000,263,HYD - BLR,false,false
UK129,Vistara,HYD,MAA,2026-04-18T06:29:41.702Z,2026-04-18T07:29:42.000Z,1899-12-31 01:00:00.2980000,60,HYD - MAA,false,false
6F121,IndiGo,HYD,MAA,2026-04-18T05:44:41.702Z,2026-04-18T10:42:41.702Z,1899-12-31 04:58:00.0000000,298,HYD - MAA,false,false
SJ123,SpiceJet,BOM,CCU,2026-04-18T03:57:41.702Z,2026-04-18T05:25:41.702Z,1899-12-31 01:28:00.0000000,88,BOM - CCU,false,false
6F082,IndiGo,BOM,BLR,2026-04-17T20:26:41.702Z,2026-04-17T22:26:41.702Z,1899-12-31 02:00:00.0000000,120,BOM - BLR,false,false
6F147,IndiGo,HYD,MAA,2026-04-17T19:57:41.703Z,2026-04-18T00:31:41.703Z,1899-12-31 04:34:00.0000000,274,HYD - MAA,false,false
6F080,IndiGo,HYD,MAA,2026-04-17T19:47:41.702Z,2026-04-17T23:13:41.702Z,1899-12-31 03:26:00.0000000,206,HYD - MAA,false,false
AI199,Air India,HYD,DEL,2026-04-17T18:47:41.703Z,2026-04-17T22:26:41.703Z,1899-12-31 03:39:00.0000000,219,HYD - DEL,false,false
UK030,Vistara,CCU,DEL,2026-04-17T15:11:41.701Z,2026-04-17T19:38:41.701Z,1899-12-31 04:27:00.0000000,267,CCU - DEL,false,false
AI174,Air India,DEL,CCU,2026-04-17T14:45:41.703Z,2026-04-17T17:01:41.703Z,1899-12-31 02:16:00.0000000,136,DEL - CCU,false,false
UK132,Vistara,BOM,DEL,2026-04-17T14:12:41.702Z,2026-04-17T16:19:41.702Z,1899-12-31 02:07:00.0000000,127,BOM - DEL,false,false
AI155,Air India,BOM,CCU,2026-04-20T23:35:41.703Z,2026-04-21T01:23:41.703Z,1899-12-31 01:48:00.0000000,108,BOM - CCU,false,false
6F026,IndiGo,BOM,CCU,2026-04-20T22:46:42.000Z,2026-04-21T03:13:42.000Z,1899-12-31 04:27:00.0000000,267,BOM - CCU,false,false
AI048,Air India,CCU,DEL,2026-04-20T22:23:41.701Z,2026-04-21T02:15:41.701Z,1899-12-31 03:52:00.0000000,232,CCU - DEL,false,false
UK021,Vistara,HYD,MAA,2026-04-20T22:00:41.701Z,2026-04-20T23:50:41.701Z,1899-12-31 01:50:00.0000000,110,HYD - MAA,false,false
SJ047,SpiceJet,HYD,BOM,2026-04-20T20:44:41.701Z,2026-04-20T21:21:41.701Z,1899-12-31 00:37:00.0000000,37,HYD - BOM,false,false
6F236,IndiGo,BOM,DEL,2026-04-20T20:35:41.704Z,2026-04-20T23:54:41.704Z,1899-12-31 03:19:00.0000000,199,BOM - DEL,false,false
6F086,IndiGo,MAA,HYD,2026-04-20T20:23:41.702Z,2026-04-20T21:00:41.702Z,1899-12-31 00:37:00.0000000,37,MAA - HYD,false,false
SJ179,SpiceJet,DEL,HYD,2026-04-20T20:09:41.703Z,2026-04-20T23:39:41.703Z,1899-12-31 03:30:00.0000000,210,DEL - HYD,false,false
SJ003,SpiceJet,MAA,CCU,2026-04-20T19:50:41.701Z,2026-04-20T20:32:41.701Z,1899-12-31 00:42:00.0000000,42,MAA - CCU,false,false
SJ160,SpiceJet,MAA,BLR,2026-04-20T19:45:41.703Z,2026-04-20T20:30:41.703Z,1899-12-31 00:45:00.0000000,45,MAA - BLR,false,false
UK216,Vistara,MAA,HYD,2026-04-20T18:33:41.704Z,2026-04-20T21:47:41.704Z,1899-12-31 03:14:00.0000000,194,MAA - HYD,false,false
6F012,IndiGo,CCU,HYD,2026-04-20T18:06:41.701Z,2026-04-20T21:31:41.701Z,1899-12-31 03:25:00.0000000,205,CCU - HYD,false,false
6F194,IndiGo,BOM,CCU,2026-04-20T16:29:41.703Z,2026-04-20T18:27:41.703Z,1899-12-31 01:58:00.0000000,118,BOM - CCU,false,false
AI221,Air India,MAA,HYD,2026-04-20T16:18:41.703Z,2026-04-20T18:54:41.703Z,1899-12-31 02:36:00.0000000,156,MAA - HYD,false,false
6F047,IndiGo,MAA,DEL,2026-04-20T13:50:41.701Z,2026-04-20T15:55:41.701Z,1899-12-31 02:05:00.0000000,125,MAA - DEL,false,false
UK017,Vistara,BLR,HYD,2026-04-20T13:14:41.701Z,2026-04-20T14:49:41.701Z,1899-12-31 01:35:00.0000000,95,BLR - HYD,false,false
6F255,Unknown,DEL,BOM,2026-04-20T11:59:41.703Z,2026-04-20T15:33:41.703Z,1899-12-31 03:34:00.0000000,214,DEL - BOM,false,false
UK228,Vistara,DEL,MAA,2026-04-20T11:58:41.704Z,2026-04-20T15:08:41.704Z,1899-12-31 03:10:00.0000000,190,DEL - MAA,false,false
